"text","created","retweetCount","nome"
"RT @PastorMalafaia: A Deus seja a glória! Estou na 1ª página do jornal impresso Washington Post. https://t.co/EBvm5uL19Y https://t.co/saSNU…",2016-05-27,46,"Everaldo"
"RT @PastorMalafaia: Uma convocação a todos os líderes evangélicos e a todo povo de Deus. https://t.co/YALC8NDDoZ",2016-05-27,6,"Everaldo"
"RT @BispoRodovalho: Só sabe onde vai chegar quem se preparou para chegar! https://t.co/upTdBZedG5",2016-05-27,12,"Everaldo"
"RT @GidaltiAlencar: Sem sonhos, não alcançamos nada! Sem amor, não sentimos nada!
Sem Deus, não somos nada!",2016-05-27,7,"Everaldo"
"RT @isauradesouza7: CURITIBA AGUARDADO DE GRADES ABERTAS VIU LULA??? https://t.co/UJZug4AaD7",2016-05-27,12,"Everaldo"
"RT @marcofeliciano: 2) A mente dos nossos jovens bem como suas almas foram contaminadas pelo mal, somado é claro ao sentimento de impunidad…",2016-05-26,44,"Everaldo"
"RT @marcofeliciano: 1) Estou em trânsito e só agora tomei conhecimento da monstruosidade ocorrida no RJ com uma jovem q sofreu estupro cole…",2016-05-26,48,"Everaldo"
"RT @UOL: Após defender capitalismo em prova, aluna leva zero e mãe questiona https://t.co/zxJnx8Xct1",2016-05-26,144,"Everaldo"
"RT @AndreMourapsc_: Vamos lutar juntos pelo nosso país!
#PorUmBrasilMelhor https://t.co/ZH95rPbcoe",2016-05-26,1,"Everaldo"
"@Rconstantino Vc sempre feliz nas colocações . Grande abraço .",2016-05-26,0,"Everaldo"
"RT @Rconstantino: Melhor Alexandre Frota do que Renato Janine. Ou: A esquerda e sua hipocrisia https://t.co/vcPIXPoPwx",2016-05-26,68,"Everaldo"
"@reinaldoazevedo Concordo com você. O melhor seria vender imediatamente.",2016-05-26,5,"Everaldo"
"RT @BispoRodovalho: ""Portanto, qualquer que Me confessar diante dos homens, Eu o confessarei diante de Meu Pai, que está nos céus.""
Mateus…",2016-05-26,11,"Everaldo"
"RT @DepBolsonaro: Acaso você sabe quem é essa professora, sua escola e cidade? IMAGINE SEU FILHO TENDO UMA PROFESSORA COMO ESSA? https://t.…",2016-05-25,236,"Everaldo"
"RT @EsterBatista: Deus fará o #impossivel para Você!  #Deleita-te no Senhor Deus! https://t.co/XNJ2I7DArb",2016-05-23,1,"Everaldo"
"RT @MKMusicBrasil: #DIRETOdeISRAEL Bastidores da gravação do #DVDdaEternidadeEmIsrael @PraFeBrum Montagem em Jerusalém Haas. #MKnãoPARA htt…",2016-05-23,8,"Everaldo"
"RT @drlgca: #EscolaSemPartidoJa https://t.co/CrwdzpQIEB",2016-05-23,8,"Everaldo"
"RT @FlavioBolsonaro: #EscolaSemPartidoJa com @CarlosBolsonaro : https://t.co/ZMuba1J19x",2016-05-22,79,"Everaldo"
"RT @FlavioBolsonaro: Mais um vitorioso brasileiro da luta homenageia Bolsonaro. Parabéns, Borrachinha! https://t.co/KMSmtg0LJD @DepBolsonaro",2016-05-22,32,"Everaldo"
"RT @FlavioBolsonaro: Borrachinha vence a 6a seguida por nocaute e homenageia @DepBolsonaro ! Parabéns, a luta continua! @BorrachinhaMMA htt…",2016-05-22,30,"Everaldo"
"RT @AroldeOliveira: Droga e prostituição também. RT @GidaltiAlencar: IMPRESSIONANTE A GLOBO TEM UM ÍMÃ PRA COISAS GAYS https://t.co/rVTvFna…",2016-05-22,3,"Everaldo"
"RT @BolsonaroSP: Lutador de MMA @BorrachinhaMMA apóia @DepBolsonaro .Inscreva-se em nosso YOUTUBE e saiba 1º

https://t.co/1rKCJfTqKW https…",2016-05-22,168,"Everaldo"
"RT @GidaltiAlencar: ESTE ERA O PROJETO DO PT PARA O BRASIL, MAS A CASA CAIU! https://t.co/4wBbjNgzO7",2016-05-22,7,"Everaldo"
"RT @UOL: Marinha, Aeronáutica e clubes militares repudiam resolução do PT https://t.co/IAYfvN9qsQ https://t.co/3BoATYk7LL",2016-05-22,74,"Everaldo"
"RT @DepBolsonaro: Mais uma cartilha da doutrina ideológica de esquerda; desta vez ensinando crianças a usar drogas: https://t.co/8gz4H9FYAZ",2016-05-22,584,"Everaldo"
"RT @DepBolsonaro: VETERANOS DO CORPO DE FUZILEIROS NAVAIS. Encontro anual. PARABÉNS MARINHA DO BRASIL. C/ @CarlosBolsonaro : https://t.co/C…",2016-05-22,224,"Everaldo"
"RT @AndreMourapsc_: MENSAGEM DE ANDRÉ MOURA AOS SERGIPANOS: https://t.co/QtCdwvFAq3 via @YouTube",2016-05-21,3,"Everaldo"
"RT @EsterBatista: Foi muito bom!!! Ontem na #radio93fm 'Rádio 93FM' sendo entrevistada pela linda e querida <U+2661><U+2661><U+2661>… https://t.co/MqbP6pPWjD",2016-05-21,1,"Everaldo"
"RT @Alomara: Não basta trabalhar, tem q incorporar! Não é, @DayaneColonia? #DeSexta #LOLÔeDAYemISRAEL #GostoDeTudoAqui #TôApegada https://t…",2016-05-21,2,"Everaldo"
"RT @BlogdoNoblat: PF busca esclarecer influência de Lula em financiamentos do BNDES , por Jailton de Carvalho, O Globo: 
Jailt... https://t…",2016-05-21,58,"Everaldo"
"RT @Rconstantino: Ser petista é ser cínico: Gleisi Hoffmann comprova! https://t.co/3RfOXRgXOv",2016-05-21,139,"Everaldo"
"RT @MarinaMkMusic: Bom dia, #FamíliaMK! Que seu coração continue guardado em Deus. Adore c/ @Andersonrfreire https://t.co/QgdIYSn98a https:…",2016-05-21,3,"Everaldo"
"RT @Rconstantino: Temer vai recriar Ministério da Cultura, diz Reinaldo Azevedo: um limão azedo e podre 
https://t.co/GBZMIa9ik2",2016-05-21,66,"Everaldo"
"RT @rafa8801: Hoje o especial 93 com a Cantora @EsterBatista  Foi Lindo Mulher de Deus!!! Muito Simpatica. Amei te conhecer. https://t.co/B…",2016-05-21,2,"Everaldo"
"RT @MKMusicBrasil: O nosso #Parabéns hoje é para o pastor e Presidente da @AD_Bras, Samuel Ferreira, que completa mais um ano de vida! http…",2016-05-21,5,"Everaldo"
"RT @GuilDore27: @BlogdoAmorim Mea culpa do PT e achar que errou ao nao cooptar as FFAA. PT tem que ser destruído A sociedade não se pode de…",2016-05-20,4,"Everaldo"
"RT @Estadao: Regina Duarte diz ser a favor do fim do MinC e declara apoio a Michel Temer https://t.co/lKhonecRBN https://t.co/yJgWhyIhHv",2016-05-20,231,"Everaldo"
"RT @filipepereira20: A equipe técnica da Sepredeq realizou hoje uma reunião de trabalho com alguns municípios que receberão o projeto... ht…",2016-05-19,1,"Everaldo"
"RT @EsterBatista: #Repost @93fmgospel with repostapp
···
#Especial93 
Nesta sexta-feira (20), às 14h, tem… https://t.co/Fi2R7poJfC",2016-05-19,1,"Everaldo"
"RT @GidaltiAlencar: Boa ideia  https://t.co/EjhwDo8tQd",2016-05-19,1,"Everaldo"
"RT @DireitaBrasil: A falsidade esquerdista ilustrada: https://t.co/5nrxsYLdhu",2016-05-19,193,"Everaldo"
"RT @MKShopping: #MKnãoPARA Confira um pouquinho dos bastidores da tarde de autógrafos da @Flordelismk e @EsterBatista no RJ e em BH! https:…",2016-05-19,1,"Everaldo"
"RT @GaudTorquato: Abri, ontem, a Caixa Preta da Lei Rouanet. Fiquei chocado ao perceber a canalização de recursos p o grupo da mamata. De s…",2016-05-19,315,"Everaldo"
"RT @RachelSherazade: Boa noite gente boa! Não esqueçam hoje tem #SBTBRASIL com as principais notícias desta quinta-feira. https://t.co/vArU…",2016-05-19,35,"Everaldo"
"“A sabedoria do homem lhe dá paciência; sua glória é ignorar as ofensas.” (Provérbios 19:11)",2016-05-19,4,"Everaldo"
"#PastorEveraldo recebe a juventude do #PSC para uma tarde de debates em Brasília. https://t.co/ZP4TrdwTUv",2016-05-18,0,"Everaldo"
"RT @RachelSherazade: Valor captado pelos produtores do filme AQUARIUS dos cofres públicos. 
O patrocínio é para eles,… https://t.co/UBQADtL…",2016-05-18,200,"Everaldo"
"#PastorEveraldo participa da posse do senador Pedro Chaves (#PSC-MS). Confira o vídeo no https://t.co/WKqlXbQOQK https://t.co/EkYD6QPNb9",2016-05-18,0,"Everaldo"
"“O tolo não tem prazer no entendimento, mas sim em expor os seus pensamentos.” (Provérbios 18:2)",2016-05-18,8,"Everaldo"
"#PastorEveraldo participa da posse do senador Pedro Chaves (#PSC-MS) nesta terça, 17/5, em Brasília. https://t.co/5wSVRw0Py1",2016-05-17,2,"Everaldo"
"RT @RadiodoMoreno: É preciso reeducar a abordagem jornalístícas nas entrevistas. Em vez de ""vcs vão..."", diga-se "" os senhores vão..."". ""Se…",2016-05-17,23,"Everaldo"
"RT @RadiodoMoreno: Leitor, ouvinte e telespectador não gostam dessa intimidade, nem quando o entrevistado é mais novo do que o entrevistado…",2016-05-17,7,"Everaldo"
"“A alegria faz bem à saúde; estar sempre triste é morrer aos poucos.” (Provérbios 17:22)",2016-05-17,2,"Everaldo"
"RT @_SaraWinter: O capitalismo fez mto mais pela emancipação das mulheres do que o Feminismo. Basta 5 min. E bom caráter pra chegar a essa…",2016-05-16,68,"Everaldo"
"RT @GidaltiAlencar: VÃO TRABALHAR SEU VAGABUNDOS https://t.co/O1ug75vn7F",2016-05-16,9,"Everaldo"
"RT @alex_borges: Se você não cuidar do seu filho, um professor petista vai cuidar.

Crédito: EscolaSemPartido",2016-05-16,379,"Everaldo"
"RT @RachelSherazade: Segundo pesquisa internacional, estou em quarto lugar entre as mulheres mais influentes. Já o… https://t.co/TTN2xx1jjf",2016-05-14,64,"Everaldo"
"RT @edimilsondias: Christian Leader Calls for Christians to Protest UN Temple Mount Resolution As ""Worse Than... https://t.co/RCDcuaaSKg",2016-05-13,1,"Everaldo"
"RT @reinaldoazevedo: O lado virtuoso da crise: a esquerda vira reduto de incompetentes,  aproveitadores e vagabundos https://t.co/ONwtJiUhwd",2016-05-13,267,"Everaldo"
"RT @GidaltiAlencar: NÃO EXISTE DATA DE EXPIRAÇÃO NAS PROMESSAS DE DEUS!",2016-05-13,6,"Everaldo"
"RT @AroldeOliveira: Verdadeiro alívio ouvir um discurso de estadista depois de mais de 13 anos de devastação dos valores da nossa nacionali…",2016-05-12,20,"Everaldo"
"RT @luciovl_: Aguardando a posse dos ministros do novo governo , cujo lema , é Ordem e Progresso https://t.co/kmSWTgyLZl",2016-05-12,12,"Everaldo"
"RT @reaconaria: VAMOS COMEMORAR COM OS ANTAGONISTAS! @diogomainardi, @claudioedantas E @mariosabinof https://t.co/5ZqCmlj5Uh https://t.co/4…",2016-05-12,7,"Everaldo"
"RT @endireitabrasil: https://t.co/Nj2ErFzrJ0",2016-05-12,1,"Everaldo"
"RT @benevides_cris: BOM DIA, PRESIDENTE MICHEL TEMER! 
https://t.co/ToMrxHhpwL
@Rede45 @democratas @MagnoMaltaOfc https://t.co/vjuJ1IKXo2",2016-05-12,8,"Everaldo"
"RT @Rconstantino: Impeachment: um golpe contra o crime https://t.co/BmkxfVn74m",2016-05-12,48,"Everaldo"
"RT @EsterBatista: De #Ontem ... #reginaldoalmeida #ReginaldoAlmeida, #LuciliaOrnelas,  #PrEneias, #Elizangela,… https://t.co/qXX3YRdQkL",2016-05-12,1,"Everaldo"
"RT @BlogdoNoblat: https://t.co/RFyeXPqkP9",2016-05-12,119,"Everaldo"
"RT @ReneTerraNova: Exausto mas com uma história nas mãos. 55 x 22 , essa foi a decisão tomada. Mais de cem nações… https://t.co/5d8ZoThGCw",2016-05-12,14,"Everaldo"
"RT @PastorMalafaia: O gov Temer está começando bem. Colocou um ministro na educação que vai varrer a ideologia dos esquerdopatas da educaçã…",2016-05-12,296,"Everaldo"
"RT @BlogDoPim: ""Nós estamos trocando o comando para o que o navio não afunde"": https://t.co/3QYfpN4ydK https://t.co/Kf3UQqE1fU",2016-05-12,130,"Everaldo"
"RT @reaconaria: DILMA SUSPENSA: VEJA O MOMENTO DO ANÚNCIO DO RESULTADO https://t.co/HDCoecN6Lc",2016-05-12,9,"Everaldo"
"RT @VemPraRua_br: Hélio Bicudo, autor do oedido de impeachment ao lado de Janaina Paschoal e Miguel Reale Jr., manda sua mensagem.... https…",2016-05-12,45,"Everaldo"
"RT @muylaerte: PT não consegue encontrar nova narrativa para continuar enganando o povo #TchauQuerida https://t.co/dLZTPHeXDE https://t.co/…",2016-05-12,133,"Everaldo"
"RT @VemPraRua_br: Divulgue e guarde bem os nomes dos senadores que votaram contra o impeachment, para não elegê-los nunca mais! https://t.c…",2016-05-12,78,"Everaldo"
"RT @giselecaso: #TchauQuerida 12 de Maio Dia da REAL INDEPENDÊNCIA do BRASIL @jwbranda @BelCarvalho5 @subeida1 @Miranda50sonia https://t.co…",2016-05-12,84,"Everaldo"
"RT @PastorMalafaia: O MAIOR DERROTADO, sem dúvida, chama-se LUIZ INÁCIO LULA DA SILVA. Caiu a arrogância, a prepotência e o cinismo. A sobe…",2016-05-12,253,"Everaldo"
"RT @VemPraRua_br: Obrigada a todos os brasileiros que acreditaram e foram às ruas!
O Brasil hoje amanheceu diferente.
Juntos, somos... http…",2016-05-12,58,"Everaldo"
"RT @SenadoFederal: No placar, 55 votos SIM e 22 votos NÃO: o Senado aprova o afastamento de Dilma Rousseff por até 180 dias. https://t.co/y…",2016-05-12,222,"Everaldo"
"RT @CarlosBolsonaro: #tchauquerida chora PT, REDE, PSOL, PCdoB....",2016-05-12,218,"Everaldo"
"RT @PastorMalafaia: DERROTA FRAGOROSA, HUMILHANTE! TCHAU, QUERIDA!",2016-05-12,122,"Everaldo"
"RT @PrJoelBSerra: https://t.co/tLMTzjhlnH",2016-05-12,13,"Everaldo"
"RT @MovBrasillivre: Mas, se ergues da justiça a clava forte
Verás q um filho teu não foge à luta
Nem teme, quem t adora, a própria morte ht…",2016-05-12,52,"Everaldo"
"RT @RadiodoMoreno: Depois de Cardozão, já dentro do processo de votação, aí sim começa a coleta dos votos eletrônicos. Esta é a fase de acu…",2016-05-12,7,"Everaldo"
"RT @davialcolumbre: ""O momento nos enche de esperança pela reconstrução,que deve se refletir não somente o meu Amapá,mas em todo o Brasil""…",2016-05-12,9,"Everaldo"
"RT @EsterBatista: Hoje foi Power!!! \0/\0/ Na #4°Profeta na Assembléia de Deus #NovaAliança em #VilaVelha - ES.… https://t.co/LGQjmo1JWc",2016-05-12,1,"Everaldo"
"RT @GidaltiAlencar: NOSSA QUE MEDO DESSA MEIA DÚZIA DE GATUNOS! https://t.co/MTEbTAdrRH",2016-05-11,4,"Everaldo"
"RT @AroldeOliveira: RT @BlogDoPim: TEORI ZAVASCKI NEGA RECURSO DO GOVERNO PARA PARAR IMPEACHMENT DE DILMA! AVANTE, BRASIL! #TchauQueridaDay…",2016-05-11,7,"Everaldo"
"RT @RachelSherazade: Não percam daqui a pouco o #SBTBRASIL com as principais notícias do Brasil e do Mundo. Esperamos vocês. Até já! https:…",2016-05-11,35,"Everaldo"
"RT @MovBrasillivre: Não esqueceremos! #TchauQueridaDay https://t.co/RH0XrXsVrb",2016-05-11,231,"Everaldo"
"#TchauQueridaDay A verdade prevalecerá contra a infame enganação e roubalheira deste desgoverno do PT contra o povo. #PastorEveraldo",2016-05-11,15,"Everaldo"
"RT @AiltonBenedito: Um símbolo do patrimonialismo. Os bens públicos tratados como propriedade pessoal da governante e seus partidários. htt…",2016-05-11,24,"Everaldo"
"RT @GiganteSempre: Para Dilma, Temer planeja “quebrar” os programas sociais. Só tem um problema: ela já fez isso. #TchauQueridaDay  - https…",2016-05-11,30,"Everaldo"
"#TchauQueridaDay O começo de um novo caminho, estreito, mas de soluções efetivas para o Brasil. #PastorEveraldo https://t.co/aYyona2MAQ",2016-05-11,28,"Everaldo"
"RT @Focaremudar: Paim outro canalha!",2016-05-11,1,"Everaldo"
"RT @jopafire: O PT só quer democracia, amiguinho. Pode acreditar https://t.co/nCrne01jVk",2016-05-11,174,"Everaldo"
"RT @BolsonaroP: A Turma da Chupeta <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>  O CHORO é LIVRE https://t.co/Lc4NfMxOuH",2016-05-11,19,"Everaldo"
"RT @GidaltiAlencar: Fazendo uma conexão am Addis Abeba capital da Etiópia indo para Luanda em Angola onde estarei… https://t.co/9XhfhgPFvY",2016-05-11,1,"Everaldo"
"RT @ricardopil: Que moral tem a ATEA para isto? Basta ver em sua página Facebook o escárnio que fazem a quem é Cristão. Hipocrisia! https:/…",2016-05-11,3,"Everaldo"
"RT @_PrCristian: Lindenbergh fazendo catimba...",2016-05-11,1,"Everaldo"
"RT @PastorMalafaia: Por que tivemos que mudar a data do ato profético? Assista à minha fala: https://t.co/p0aV7TVAyV",2016-05-11,8,"Everaldo"
"RT @ContraPL122: PT tentando tumultuar a sessão do impeachment #TchauQueridaDay",2016-05-11,24,"Everaldo"
"RT @Focaremudar: Cunha fez certinho, não permitiu questões de ordem no dia da votação. Esse fará muita falta!",2016-05-11,2,"Everaldo"
"RT @SenadoFederal: O presidente do Senado negou questão de ordem da @vanessasenadora que pedia suspeição do relator do processo, senador @A…",2016-05-11,39,"Everaldo"
"RT @GidaltiAlencar: Last day of this Lier, most corrupted government in the history of Brazil along with her predecessor, mentor Lula   htt…",2016-05-11,1,"Everaldo"
"RT @EsterBatista: De #ontem à noite na #SantaCeia do Senhor! Igreja do meu pai Pr. Umberto Batista da Silva… https://t.co/rzOttV6eDP",2016-05-11,1,"Everaldo"
"RT @FlavioBolsonaro: Dia da Lembrança dos Soldados Mortos de Israel e das Vítimas do Terrorismo. Emocione-se também: https://t.co/tV5fg7UNFr",2016-05-11,69,"Everaldo"
"RT @PastorMalafaia: Cardoso é a principal figura do trio os 3 patetas. Burrada em cima de burrada, cinismo em cima de cinismo.ESTAMOS PERTO…",2016-05-11,95,"Everaldo"
"RT @OGloboPolitica: Cassação de Delcídio pode empurrar denúncia de Lula para Moro
https://t.co/3XMiPVtJAE https://t.co/i3o2MDaqJu",2016-05-10,300,"Everaldo"
"RT @RachelSherazade: Não percam daqui a pouco o #SBTBRASIL com as principais notícias do Brasil e do Mundo. Eu espero vocês. Até já! https:…",2016-05-10,37,"Everaldo"
"RT @BolsonaroSP: Da da lembrança dos soldados mortos de Israel e das vítimas do terrorismo - com @Everaldo_20 e @CarlosBolsonaro . https://…",2016-05-10,128,"Everaldo"
"RT @MovBrasillivre: Quando gritam - "" Corrupita (sic), Ladrona"" a Sra reclama q foi atacada...

Então, @gleisi devolva $$$ da CORRUPÇÃO! ht…",2016-05-10,264,"Everaldo"
"RT @PastorMalafaia: Não estou acusando ninguém, somente perguntando. K d o senador Marcelo Crivela q não fez nenhum pronunciamento sobre o…",2016-05-10,106,"Everaldo"
"RT @blogdojefferson: Até a última hora Renan era visto como o salvador. Agora é tratado como traidor por Dilma e Lula, os ""mais honestos"" h…",2016-05-10,136,"Everaldo"
"RT @DepBolsonaro: CELEBRAÇÃO DO DIA DA LEMBRANÇA DOS SOLDADOS MORTOS DE ISRAEL E DAS VÍTIMAS DO TERRORISMO: https://t.co/z2V2hYRFRh",2016-05-10,332,"Everaldo"
"RT @PastorMalafaia: O pessoal do PT, PSOL , PC do B, todos apoiando o golpe maluco q ñ durou muito.Estou rindo até agora kkkkkkkkk muito kk…",2016-05-10,120,"Everaldo"
"RT @pscnacional: Pastor @Everaldo_20 e @DepBolsonaro reúnem-se com ministro da Agricultura de Israel: https://t.co/QjiH9MFRZ7 https://t.co/…",2016-05-10,8,"Everaldo"
"RT @pr_odilton: Esse pessoal da esquerda é engraçado, acham que só eles são democratas, os outros não .Muito arrogância!",2016-05-10,4,"Everaldo"
"RT @AroldeOliveira: Seria muito bom para o Brasil que a Dilma renunciasse. Porém é difícil para um comunista tal gesto de grandeza. São apá…",2016-05-10,24,"Everaldo"
"RT @CarlosBolsonaro: UMA SOCIEDADE QUE NÃO PREZA POR SEU PASSADO ESTÁ FADADA A NÃO TER FUTURO! https://t.co/HYTOuew3Pb",2016-05-10,56,"Everaldo"
"#Foto Delegação de autoridades brasileiras liderada pelo #PastorEveraldo em visita a Israel #PSC @pscnacional https://t.co/rTw3SsEWQj",2016-05-10,33,"Everaldo"
"""Estou muito feliz por saber que Jerusalém é uma cidade que nos faz unidos, e que nos conecta"", declarou o Rabino-chefe Shmuel Rabinovitch.",2016-05-10,0,"Everaldo"
"Após leitura do Salmo 122 pelo #PastorEveraldo,o Rabino chefe demonstrou muita alegria por essa relação entre os evangélicos e o povo judeu",2016-05-10,0,"Everaldo"
"#PastorEveraldo foi recebido pelo Rabino chefe do muro das lamentações de Jerusalém, que abençoou a delegação do PSC https://t.co/NeDeNxf2pB",2016-05-10,4,"Everaldo"
"RT @reaconaria: .@MichelTemer @AscomVPR imposto sindical, repasses, convênios com as empresas e cooperativas de fachada do MST/MTST TÊM QUE…",2016-05-10,23,"Everaldo"
"RT @reaconaria: .@MichelTemer/@AscomVPR NÃO PODE COGITAR continuar financiando CUT/MST/MTST com dinheiro público! https://t.co/Rce52UHiyF",2016-05-10,23,"Everaldo"
"RT @GidaltiAlencar: Kkkkk essa é boa https://t.co/0X2RNvRbIe",2016-05-10,3,"Everaldo"
"RT @PauloMartins10: Um detalhe que explica toda a trapalhada: o apelido de Waldir Maranhão é ""Didi"". Didi.",2016-05-10,25,"Everaldo"
"RT @reinaldoazevedo: Lewandowski, mais uma vez, demonstra a vocação para ser um Maranhão sem bigode https://t.co/Z28jiTS5vs via @veja",2016-05-10,170,"Everaldo"
"RT @JoselitoMuller3: Família Bolsonaro é acusada de pagar as próprias passagens para Israel https://t.co/gF8N7Oa4xA https://t.co/4R6bH4znPB",2016-05-10,51,"Everaldo"
